id,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,element_type,team
148,0,0,-5,0,0.0,1,0,0.0,0.0,21,0,0,0,0,0,0.0,1,0,0.00,0.00,0.00,0.21,1,0,0,1,2025-07-20T23:14:21.263882Z,,,231416,422,0,1.9,,0,Ferdi,0.0,False,,,,,0.0,Kadıoğlu,,a,0,F.Kadıoğlu,214,134,213,134,205,129,215,134,184,124,118,29,,,,,,,2,6
149,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.266471Z,100,100,223434,498,0,1.9,,0,Igor Julio,0.0,False,,2025-08-10T18:00:05.419085Z,,,0.0,dos Santos de Paulo,,a,0,Igor,207,129,206,129,198,124,208,129,177,119,310,111,,,,,,,2,6
150,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.269071Z,,,232792,434,0,1.9,,0,Tariq,0.0,False,,,,,0.0,Lamptey,,a,0,Lamptey,217,136,216,136,208,131,218,136,187,126,154,47,,,,,,,2,6
151,0,0,15,0,0.0,1,0,0.0,0.0,90,0,0,0,0,0,0.0,0,1,0.00,0.13,0.13,0.69,7,5,1,8,2025-07-20T23:14:21.271677Z,,,469142,386,0,1.9,,2,Jan Paul,2.0,False,,,,,2.0,van Hecke,,a,2,Van Hecke,249,151,249,151,243,147,250,151,220,141,169,55,,,,,,,2,6
152,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.274323Z,,,111478,454,0,1.9,,0,Joël,0.0,False,,,,,0.0,Veltman,,a,0,Veltman,174,105,173,105,165,100,175,105,144,94,152,45,,,,,,,2,6
153,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.276969Z,0,0,110735,499,0,1.9,,0,Adam,0.0,False,Knee injury - Unknown return date,2025-08-08T14:30:04.202011Z,,,0.0,Webster,,i,0,Webster,173,104,172,104,164,99,174,104,143,93,151,44,,,,,,,2,6
154,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.279636Z,0,0,439135,619,0,1.0,,0,Eiran,0.0,False,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347Z,,,0.0,Cashin,,u,0,Cashin,76,36,75,36,66,30,77,36,44,23,393,142,,,,,,,2,6
155,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.282240Z,,,589100,645,0,1.0,,0,Jacob,0.0,False,,,,,0.0,Slater,,a,0,Slater,144,82,143,82,135,77,145,82,113,70,482,193,,,,,,,2,6
156,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.284954Z,,,547720,650,0,1.0,,0,Charlie,0.0,False,,,,,0.0,Tasker,,a,0,Tasker,125,68,124,68,116,63,126,68,94,56,467,183,,,,,,,2,6
157,0,0,-2,1,0.0,0,0,0.0,0.0,82,0,0,0,0,0,0.0,1,1,0.07,0.04,0.11,0.49,0,0,0,0,2025-07-20T23:14:21.287714Z,,,451340,50,0,2.2,,2,Mitoma,2.0,False,,,,,2.0,Kaoru,,a,2,Mitoma,638,273,639,273,639,273,639,273,609,261,43,22,,,,,,,3,6
158,1,0,13,1,0.0,0,0,0.0,0.0,68,0,0,0,0,0,0.0,0,1,0.07,0.00,0.07,0.49,0,1,0,1,2025-07-20T23:14:21.290696Z,,,463067,101,0,2.1,,6,Georginio,6.0,False,,,,,6.0,Rutter,,a,6,Georginio,609,254,610,254,609,254,610,254,576,239,106,52,,,,,,,3,6
159,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.293370Z,0,0,109345,108,0,2.1,,0,Solly,0.0,False,Knee injury - Unknown return date,2025-08-10T18:00:05.450301Z,,,0.0,March,,i,0,March,589,239,590,239,589,239,590,239,555,225,382,182,,,,,,,3,6
160,0,0,7,1,0.0,0,0,0.0,0.0,68,0,0,0,0,0,0.0,0,1,0.09,0.02,0.11,0.49,1,3,0,4,2025-07-20T23:14:21.295992Z,,,592031,97,0,2.1,,3,Yankuba,3.0,False,,,,,3.0,Minteh,,a,3,Minteh,617,258,618,258,618,258,618,258,585,243,121,57,,,,,,,3,6
161,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.298679Z,0,0,474120,169,0,2.0,,0,Julio,0.0,False,Knee injury - Expected back 18 Oct,2025-08-10T18:00:05.470138Z,,,0.0,Enciso Espínola,,i,0,Enciso,555,218,556,218,555,218,556,218,522,204,200,88,,,,,,,3,6
162,0,0,-2,0,0.0,1,0,0.0,0.0,7,0,0,0,0,0,0.0,0,0,0.38,0.00,0.38,0.21,0,1,1,2,2025-07-20T23:14:21.301337Z,,,513433,179,0,2.0,,1,Brajan,1.0,False,,,,,1.0,Gruda,,a,1,Gruda,570,227,571,227,570,227,571,227,536,213,237,106,,,,,,,3,6
163,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.303972Z,,,532529,168,0,2.0,,0,Jack,0.0,False,,,,,0.0,Hinshelwood,,a,0,Hinshelwood,572,229,573,229,572,229,573,229,538,215,100,47,,,,,,,3,6
164,0,0,24,1,0.0,0,1,0.0,0.0,87,0,0,0,0,0,0.0,0,1,0.79,0.14,0.93,0.49,0,0,3,3,2025-07-20T23:14:21.306558Z,,,219249,175,0,2.0,,8,Matt,8.0,True,,,,,8.0,O'Riley,,a,8,O'Riley,523,199,524,199,523,199,524,199,492,186,197,85,,,,,,,3,6
165,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.309275Z,,,516211,206,0,2.0,,0,Abdallah,0.0,False,,,,,0.0,Sima,,a,0,Sima,571,228,572,228,571,228,572,228,537,214,647,290,,,,,,,3,6
166,0,0,20,0,0.0,1,0,0.0,0.0,90,0,0,0,0,0,0.0,0,1,0.00,0.12,0.12,0.69,3,6,1,10,2025-07-20T23:14:21.311892Z,,,509416,276,0,1.5,,2,Yasin,2.0,False,,,,,2.0,Ayari,,a,2,Ayari,466,160,466,160,463,159,467,160,433,146,224,98,,,,,,,3,6
167,0,0,9,1,0.0,0,0,0.0,0.0,68,0,0,0,0,0,0.0,0,1,0.02,0.01,0.03,0.49,5,5,1,11,2025-07-20T23:14:21.314539Z,,,535301,222,0,1.5,,3,Carlos,3.0,False,,,,,3.0,Baleba,,a,3,Baleba,471,164,471,164,468,163,472,164,438,150,172,73,,,,,,,3,6
168,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.317196Z,,,536916,264,0,1.5,,0,Facundo,0.0,False,,,,,0.0,Buonanotte,,a,0,Buonanotte,472,165,472,165,469,164,473,165,439,151,194,82,,,,,,,3,6
169,0,0,7,0,0.0,1,0,0.0,0.0,21,0,0,0,0,0,0.0,1,0,0.03,0.03,0.06,0.21,1,2,2,5,2025-07-20T23:14:21.320162Z,,,514254,326,0,1.5,,0,Diego,0.0,False,,,,,0.0,Gómez Amarilla,,a,0,Gomez,468,161,468,161,465,160,469,161,435,147,262,119,,,,,,,3,6
170,0,0,3,0,0.0,1,0,0.0,0.0,2,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.21,0,0,0,0,2025-07-20T23:14:21.322871Z,,,15157,298,0,1.5,,1,James,1.0,False,,,,,1.0,Milner,,a,1,Milner,353,94,353,94,348,92,354,94,320,79,304,142,,,,,,,3,6
171,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.325498Z,,,441192,337,0,1.5,,0,Jeremy,0.0,False,,,,,0.0,Sarmiento Morante,,a,0,Sarmiento,434,139,434,139,431,138,435,139,403,126,369,171,,,,,,,3,6
172,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.328088Z,100,100,549074,322,0,1.5,,0,Tom,0.0,False,,2025-08-10T18:00:05.491553Z,,,0.0,Watson,,a,0,Watson,474,167,474,167,471,166,475,167,441,153,621,269,,,,,,,3,6
173,0,0,18,0,0.0,1,0,0.0,0.0,90,0,0,0,0,0,0.0,0,1,0.02,0.02,0.04,0.69,8,6,5,19,2025-07-20T23:14:21.330811Z,,,467779,307,0,1.5,,4,Mats,4.0,False,,,,,4.0,Wieffer,,a,4,Wieffer,445,146,445,146,442,145,446,146,412,132,231,101,,,,,,,3,6
174,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.333952Z,0,0,611695,342,0,1.5,,0,Malick,0.0,False,Has joined Swansea City on loan for the rest of the season.,2025-08-15T12:03:00.771795Z,,,0.0,Yalcouyé,,u,0,Yalcouye,485,176,485,176,482,175,486,176,451,162,628,275,,,,,,,3,6
175,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.336796Z,,,567121,500,0,1.0,,0,Joe,0.0,False,,,,,0.0,Knight,,a,0,Knight,317,72,317,72,312,70,318,72,286,59,568,235,,,,,,,3,6
176,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.339404Z,,,550141,535,0,1.0,,0,Adrian,0.0,False,,,,,0.0,Mazilu,,a,0,Mazilu,305,65,305,65,300,63,306,65,274,52,558,228,,,,,,,3,6
177,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.342440Z,,,513834,528,0,1.0,,0,Andrew,0.0,False,,,,,0.0,Moran,,a,0,Moran,283,50,283,50,278,48,284,50,252,37,542,217,,,,,,,3,6
178,0,0,3,0,0.0,1,0,0.0,0.0,21,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.21,0,0,1,1,2025-07-20T23:14:21.345037Z,,,50175,47,0,2.2,,1,Danny,1.0,False,,,,,1.0,Welbeck,,a,1,Welbeck,618,52,619,53,619,53,619,53,586,49,33,8,,,,,,,4,6
179,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.347885Z,0,0,487117,145,0,1.8,,0,Evan,0.0,False,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,,,0.0,Ferguson,,u,0,Ferguson,561,42,562,43,561,43,562,43,528,40,325,29,,,,,,,4,6
180,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.351187Z,,,608181,181,0,1.8,,0,Stefanos,0.0,False,,,,,0.0,Tzimas,,a,0,Tzimas,583,45,584,46,583,46,584,46,549,43,651,66,,,,,,,4,6
181,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.354310Z,,,647850,238,0,1.4,,0,Charalampos,0.0,False,,,,,0.0,Kostoulas,,a,0,Kostoulas,490,32,490,33,487,33,491,33,456,31,631,61,,,,,,,4,6
182,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.357065Z,,,432720,225,0,2.6,,0,James,0.0,False,,,,,0.0,Trafford,,a,0,Trafford,426,76,426,75,423,75,427,76,395,69,606,74,,,,,,,1,13
183,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.359827Z,,,518030,483,0,1.8,,0,Max,0.0,False,,,,,0.0,Weiß,,a,0,Weiss,286,65,286,64,281,64,287,65,255,59,544,73,,,,,,,1,3
184,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.366502Z,,,489571,606,0,0.5,,0,Etienne,0.0,False,,,,,0.0,Green,,a,0,Green,100,37,99,35,91,35,101,37,69,33,449,58,,,,,,,1,3
185,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.369478Z,,,51943,603,0,0.5,,0,Václav,0.0,False,,,,,0.0,Hladký,,a,0,Hladký,30,4,29,2,20,2,31,4,2,2,396,32,,,,,,,1,3
186,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.372352Z,,,192290,478,0,1.4,,0,Connor,0.0,False,,,,,0.0,Roberts,,a,0,Roberts,189,115,188,115,180,110,190,115,159,104,496,202,,,,,,,2,3
187,0,0,-3,0,0.0,3,0,0.0,0.0,90,0,0,0,0,0,0.0,0,1,0.01,0.02,0.03,2.33,4,4,0,4,2025-07-20T23:14:21.375268Z,,,58621,375,0,1.4,,1,Kyle,1.0,False,,,,,1.0,Walker,,a,1,Walker,157,93,156,93,148,88,158,93,127,82,379,134,,,,,,,2,3
188,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.378112Z,,,247245,595,0,0.5,,0,Hannes,0.0,False,,,,,0.0,Delcroix,,a,0,Delcroix,70,31,69,31,60,25,71,31,38,18,422,154,,,,,,,2,3
189,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.380887Z,0,0,461567,625,0,0.5,,0,Owen,0.0,False,Has joined Stockport County on loan for the rest of the season.,2025-08-11T01:08:30.737822Z,,,0.0,Dodgson,,u,0,Dodgson,85,42,84,42,75,36,86,42,53,29,435,163,,,,,,,2,3
190,0,0,-5,0,0.0,3,0,0.0,0.0,90,0,0,0,0,0,0.0,0,1,0.00,0.03,0.03,2.33,5,1,0,5,2025-07-20T23:14:21.383692Z,,,478969,636,0,0.5,,1,Hjalmar,1.0,False,,,,,1.0,Ekdal,,a,1,Ekdal,97,48,96,48,88,43,98,48,66,36,447,169,,,,,,,2,3
191,0,0,0,0,0.0,3,0,0.0,0.0,90,0,0,0,0,0,0.0,0,1,0.05,0.00,0.05,2.33,8,2,0,8,2025-07-20T23:14:21.386445Z,,,477717,565,0,0.5,,1,Maxime,1.0,False,,,,,1.0,Estève,,a,1,Estève,96,47,95,47,87,42,97,47,65,35,446,168,,,,,,,2,3
192,0,0,-2,0,0.0,3,0,0.0,0.0,90,0,0,0,0,0,0.0,0,1,0.00,0.04,0.04,2.33,5,2,1,6,2025-07-20T23:14:21.389164Z,,,494960,608,0,0.5,,1,Quilindschy,1.0,False,,,,,1.0,Hartman,,a,1,Hartman,105,52,104,52,96,47,106,52,74,40,454,173,,,,,,,2,3
193,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.391901Z,25,25,461188,599,0,0.5,,0,Bashir,0.0,False,Thigh injury - 25% chance of playing,2025-08-10T22:00:04.557380Z,,,0.0,Humphreys,,d,0,Humphreys,82,40,81,40,72,34,83,40,50,27,432,161,,,,,,,2,3
194,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.394681Z,,,241231,642,0,0.5,,0,Jordan,0.0,False,,,,,0.0,Beyer,,a,0,Jordan,68,29,67,29,58,23,69,29,36,16,420,152,,,,,,,2,3
195,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.397519Z,,,549329,629,0,0.5,,0,Lucas,0.0,False,,,,,0.0,Pires Silva,,a,0,Lucas Pires,128,71,127,71,119,66,129,71,97,59,470,186,,,,,,,2,3
196,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.400300Z,,,450072,654,0,0.5,,0,Shurandy,0.0,False,,,,,0.0,Sambo,,a,0,Sambo,81,39,80,39,71,33,82,39,49,26,431,160,,,,,,,2,3
197,0,0,-4,0,0.0,3,0,0.0,0.0,73,0,0,0,0,0,0.0,0,1,0.03,0.08,0.11,2.14,0,1,0,0,2025-07-20T23:14:21.403028Z,,,519895,653,0,0.5,,1,Oliver,1.0,False,,,,,1.0,Sonne,,a,1,Sonne,120,64,119,64,111,59,121,64,89,52,463,180,,,,,,,2,3
198,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.405792Z,,,180804,567,0,0.5,,0,Axel,0.0,False,,,,,0.0,Tuanzebe,,a,0,Tuanzebe,54,20,53,20,44,14,55,20,23,8,326,116,,,,,,,2,3
199,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.408569Z,,,208912,648,0,0.5,,0,Joe,0.0,False,,,,,0.0,Worrall,,a,0,Worrall,56,22,55,22,46,16,57,22,24,9,410,146,,,,,,,2,3
200,0,0,9,0,0.0,3,0,0.0,0.0,84,0,0,0,0,0,0.0,0,1,0.42,0.36,0.78,2.33,1,4,0,5,2025-07-20T23:14:21.411292Z,,,444180,178,0,1.5,,2,Jaidon,2.0,False,,,,,2.0,Anthony,,a,2,Anthony,547,213,548,213,547,213,548,213,514,199,643,286,,,,,,,3,3
201,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.413924Z,,,183751,207,0,1.5,,0,Manuel,0.0,False,,,,,0.0,Benson Hedilazio,,a,0,Benson,511,191,512,191,509,190,512,191,477,176,634,280,,,,,,,3,3
202,0,0,3,0,0.0,1,0,0.0,0.0,27,0,0,0,0,0,0.0,0,0,0.00,0.01,0.01,0.96,2,1,0,3,2025-07-20T23:14:21.416628Z,,,179458,197,0,1.5,,1,Jacob,1.0,False,,,,,1.0,Bruun Larsen,,a,1,Bruun Larsen,509,189,510,189,507,188,510,189,475,174,633,279,,,,,,,3,3
203,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.419392Z,,,578614,318,0,1.0,,0,Enock,0.0,False,,,,,0.0,Agyei,,a,0,Boateng,483,174,483,174,480,173,484,174,449,160,627,274,,,,,,,3,3
204,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.422052Z,,,250735,343,0,1.0,,0,Darko,0.0,False,,,,,0.0,Churlinov,,a,0,Churlinov,423,134,423,134,420,133,424,134,392,121,604,257,,,,,,,3,3
205,0,0,21,0,0.0,3,0,0.0,0.0,90,0,0,0,0,0,0.0,0,1,0.00,0.28,0.28,2.33,5,4,3,12,2025-07-20T23:14:21.424676Z,,,172567,312,0,1.0,,4,Josh,4.0,False,,,,,4.0,Cullen,,a,4,Cullen,376,107,376,107,373,106,377,107,345,93,594,249,,,,,,,3,3
206,0,0,3,0,0.0,0,0,0.0,0.0,5,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.427313Z,,,174592,275,0,1.0,,1,Marcus,1.0,False,,,,,1.0,Edwards,,a,1,Edwards,378,108,378,108,375,107,379,108,347,94,595,250,,,,,,,3,3
207,0,0,8,0,0.0,2,0,0.0,0.0,62,0,0,0,0,0,0.0,0,1,0.03,0.01,0.04,1.37,0,1,0,1,2025-07-20T23:14:21.430123Z,,,465527,277,0,1.0,,2,Hannibal,2.0,False,,,,,2.0,Mejbri,,a,2,Hannibal,441,143,441,143,438,142,442,143,410,130,613,262,,,,,,,3,3
208,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.432964Z,,,487702,314,0,1.0,,0,Luca,0.0,False,,,,,0.0,Koleosho,,a,0,Koleosho,455,152,455,152,452,151,456,152,422,138,617,266,,,,,,,3,3
209,0,0,11,0,0.0,2,0,0.0,0.0,62,0,0,0,0,0,0.0,0,1,0.11,0.13,0.24,1.37,2,3,1,6,2025-07-20T23:14:21.435755Z,,,167887,336,0,1.0,,2,Josh,2.0,False,,,,,2.0,Laurent,,a,2,Laurent,373,105,373,105,369,104,374,105,341,91,593,248,,,,,,,3,3
210,0,0,4,0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0.0,0,0,0.00,0.01,0.01,0.19,0,1,1,2,2025-07-20T23:14:21.438535Z,,,469272,340,0,1.0,,1,Loum,1.0,False,,,,,1.0,Tchaouna,,a,1,Tchaouna,446,147,446,147,443,146,447,147,413,133,614,263,,,,,,,3,3
211,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.441221Z,,,447715,362,0,0.5,,0,Aaron,0.0,False,,,,,0.0,Ramsey,,a,0,A.Ramsey,236,26,235,26,229,24,237,26,207,13,513,195,,,,,,,3,3
212,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.443935Z,0,0,576323,519,0,0.5,,0,Oluwaseun,0.0,False,Has joined Cercle Brugge on loan for the rest of the season.,2025-08-15T12:03:26.649417Z,,,0.0,Adewumi,,u,0,Adewumi,324,76,324,76,319,74,325,76,293,63,573,237,,,,,,,3,3
213,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.446626Z,,,551206,539,0,0.5,,0,Jaydon,0.0,False,,,,,0.0,Banel,,a,0,Banel,309,67,309,67,304,65,310,67,278,54,561,230,,,,,,,3,3
214,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.449299Z,,,437748,486,0,0.5,,0,Mike,0.0,False,,,,,0.0,Trésor Ndayishimiye,,a,0,Trésor,229,23,228,23,222,21,230,23,200,10,509,192,,,,,,,3,3
215,0,0,3,0,0.0,0,0,0.0,0.0,16,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.19,0,0,0,0,2025-07-20T23:14:21.452023Z,,,431639,165,0,1.3,,1,Zian,1.0,False,,,,,1.0,Flemming,,a,1,Flemming,536,38,537,39,536,39,537,39,504,37,639,63,,,,,,,4,3
216,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.454698Z,0,0,492831,254,0,0.9,,0,Zeki,0.0,False,Knee injury - Unknown return date,2025-08-10T22:00:04.567659Z,,,0.0,Amdouni,,i,0,Amdouni,460,30,460,31,457,31,461,31,427,29,619,59,,,,,,,4,3
217,0,0,6,0,0.0,3,0,0.0,0.0,73,0,0,0,0,0,0.0,0,1,0.40,0.04,0.44,2.14,2,1,0,3,2025-07-20T23:14:21.457367Z,,,435973,260,0,0.9,,2,Lyle,2.0,False,,,,,2.0,Foster,,a,2,Foster,429,27,429,28,426,28,430,28,398,26,608,57,,,,,,,4,3
218,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.460084Z,,,44699,369,0,0.5,,0,Ashley,0.0,False,,,,,0.0,Barnes,,a,0,Barnes,155,2,154,3,146,3,156,3,124,1,489,38,,,,,,,4,3
219,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.462800Z,,,220598,387,0,0.5,,0,Michael,0.0,False,,,,,0.0,Obafemi,,a,0,Obafemi,204,3,203,4,195,4,205,4,173,2,500,39,,,,,,,4,3
220,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.465444Z,,,215059,216,0,3.6,,0,Robert,0.0,False,,,,,0.0,Lynch Sánchez,,a,0,Sánchez,400,74,400,73,397,73,401,74,370,68,49,9,,,,,,,1,7
221,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.468095Z,,,508479,456,0,2.8,,0,Filip,0.0,False,,,,,0.0,Jörgensen,,a,0,Jörgensen,281,64,281,63,276,63,282,64,250,58,131,18,,,,,,,1,7
222,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.470756Z,0,0,549939,674,0,1.5,,0,Mike,0.0,False,Has joined RC Strasbourg on loan for the rest of the season.,2025-07-28T11:48:06.001822Z,,,0.0,Penders,,u,0,Penders,129,43,128,41,120,41,130,43,98,39,471,63,,,,,,,1,7
